mmsi,vessel_name,vessel_type,lat,lon,speed_knots,in_anchorage,is_delayed,snapshot_time,date,month,day_of_week,week_of_year,year,vessel_type_safe,terminal,origin_port,teu_load,utilization_rate,dwell_time_days,is_crisis_period,rolling_avg_turnaround,is_peak_season,is_weekend,vessel_type_enc,terminal_enc,origin_enc,predicted_turnaround,congestion_level
367533290,MARIE CHERAMIE,Feeder Container,33.73447,-118.27074,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,3,2,105.9,High
563285500,SEASPAN GANGES      ,Feeder Container,33.73239,-118.24739,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,3,5,105.9,High
636021672,GREEN PARANAGUA     ,Feeder Container,33.68248,-118.12109,0.4,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,China Shipping,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,1,1,105.9,High
367133910,FIREBOAT 4          ,Feeder Container,33.76546,-118.25554,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,3,9,106.3,High
367104040,KNOX T              ,Feeder Container,33.74724,-118.15894,12.9,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,China Shipping,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,1,1,105.9,High
367192970,CAT EXPRESS         ,Feeder Container,33.71534,-118.2619,9.6,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,3,0,105.4,High
356110000,NEW BOUNDARY        ,Feeder Container,33.70289,-118.20616,0.5,True,True,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,4,9,106.3,High
352044000,WISDOM ACE          ,Feeder Container,33.76673,-118.25407,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,3,5,105.9,High
369142000,TEXAS VOYAGER       ,Feeder Container,33.76089,-118.26705,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,3,5,105.9,High
367396670,Z-THREE             ,Feeder Container,33.76368,-118.25699,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Taipei,2250.0,0.9,2.0,0,95.0,1,1,0,3,8,106.3,High
477637600,CSCL SOUTH CHINA SEA,Feeder Container,33.74091,-118.19737,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Everport,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,2,1,105.9,High
366760650,LEADER              ,Feeder Container,33.73716,-118.2182,3.5,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,4,3,105.9,High
367396710,Z FOUR,Feeder Container,33.76366,-118.25685,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,3,7,105.9,High
368088820,MORTY               ,Feeder Container,33.74289,-118.19525,0.3,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Everport,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,2,7,105.9,High
477203100,OOCL BERLIN         ,Feeder Container,33.75782,-118.21421,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,1,0,4,2,105.9,High
477920300,OOCL ATLANTA        ,Feeder Container,33.75983,-118.214,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,4,0,105.4,High
367353080,EMPIRE STATE,Ultra Large Container,33.73713,-118.21749,1.4,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Ultra Large Container,Yang Ming,Ningbo,16200.0,0.9,2.0,0,95.0,1,1,4,4,4,106.1,High
368171260,MADELINE B HAMILTON ,Feeder Container,33.73083,-118.26215,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,3,5,105.9,High
368000890,ELIZABETH C         ,Feeder Container,33.75344,-118.22397,0.1,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,4,0,105.4,High
303200000, COLLETTE C,Feeder Container,33.75353,-118.22392,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,4,0,105.4,High
431718000,RIGEL LEADER        ,Feeder Container,33.70165,-118.15309,0.4,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,China Shipping,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,1,9,106.3,High
367569830,BARBARA J MULHOLLAND,Feeder Container,33.72479,-118.20302,7.9,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,1,0,4,0,105.4,High
366943940,SUPER EXPRESS       ,Feeder Container,33.71022,-118.25048,23.7,True,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,3,3,105.9,High
367550000,SHANNON             ,Feeder Container,33.74546,-118.22485,0.1,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,4,7,105.9,High
338525791,AERAS-1,Feeder Container,33.77198,-118.20908,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,4,4,106.0,High
367006790,VICKI ANN,Feeder Container,33.71568,-118.23708,4.3,True,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,1,0,4,1,105.9,High
431123000,PIRIKA MOSIRI MARU  ,Feeder Container,33.74913,-118.20671,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,4,7,105.9,High
368418560,WENDY JO            ,Feeder Container,33.77114,-118.21301,0.1,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,1,0,4,4,106.0,High
367625810,DELTA AUDREY        ,Feeder Container,33.73978,-118.27806,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,3,9,106.3,High
366870730,PUP                 ,Feeder Container,33.75301,-118.2203,0.1,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,4,6,105.9,High
366926740,TIM QUIGG,Feeder Container,33.72967,-118.19845,0.6,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Everport,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,2,3,105.9,High
241437000,MARAN ARETE         ,Feeder Container,33.69553,-118.12482,0.1,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,China Shipping,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,1,7,105.9,High
563171800,WAN HAI 355,Large Container,33.73678,-118.19327,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Large Container,Everport,Jakarta,10800.0,0.9,2.0,0,95.0,1,1,1,2,2,106.1,High
367617970,KIMBERLY D          ,Feeder Container,33.73495,-118.27096,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,3,6,105.9,High
563262000,BOHEME              ,Feeder Container,33.74354,-118.20763,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,4,9,106.3,High
538004071,CABO DESEADO        ,Feeder Container,33.7291,-118.20279,0.3,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Tokyo,2250.0,0.9,2.0,0,95.0,1,1,0,4,9,106.3,High
636020916,PACIFIC RUBY        ,Feeder Container,33.73042,-118.22131,0.1,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,4,6,105.9,High
338366226,V.A.POINT VICENTE   ,Feeder Container,33.72337,-118.28069,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,APM Terminals,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,0,7,105.9,High
367748970,BECKY T             ,Feeder Container,33.74273,-118.1954,0.5,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Everport,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,2,5,105.9,High
366998840,MILLENIUM MAVERICK  ,Feeder Container,33.76395,-118.25682,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,3,5,105.9,High
367760290,FIREBOAT 15         ,Feeder Container,33.74801,-118.21554,0.3,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,4,6,105.9,High
367199310,CATALINA JET        ,Feeder Container,33.76305,-118.19946,0.3,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Everport,Manila,2250.0,0.9,2.0,0,95.0,1,1,0,2,3,105.9,High
367004260,CABRILLO            ,Feeder Container,33.76744,-118.21689,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,4,6,105.9,High
367330510,PATRICIA ANN,Feeder Container,33.72893,-118.27545,0.1,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,1,0,3,6,105.9,High
367513170,LASSEN              ,Feeder Container,33.74348,-118.19997,0.1,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Everport,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,2,7,105.9,High
367724740,LA ESPADA ,Feeder Container,33.70737,-118.19395,0.5,True,True,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,Everport,Singapore,2250.0,0.9,2.0,0,95.0,1,1,0,2,7,105.9,High
367401030,DELTA BILLIE        ,Feeder Container,33.7398,-118.27822,0.0,False,False,2026-09-06 16:52:37.883862+00:00,2026-09-06,9,6,36,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,1,0,3,5,105.9,High
338429333,LAFD FB23           ,Feeder Container,33.73021,-118.26794,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.4,High
367192970,CAT EXPRESS         ,Feeder Container,33.69177,-118.23949,22.7,True,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,4,2,102.5,High
563194900,WAN HAI A03         ,Feeder Container,33.75859,-118.2593,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.5,High
338366226,V.A.POINT VICENTE   ,Feeder Container,33.72338,-118.28068,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,APM Terminals,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,0,4,102.6,High
368133450,DARRELL HIATT,Feeder Container,33.73074,-118.26235,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,3,0,102.1,High
368068820,DB IRONBOUND        ,Feeder Container,33.75412,-118.22407,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,4,4,102.6,High
368084540,DELTA TERESA        ,Feeder Container,33.74833,-118.21073,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,4,7,102.5,High
303200000, COLLETTE C,Feeder Container,33.75355,-118.22392,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,4,2,102.5,High
368010330,LILLIAN FOSS        ,Feeder Container,33.77099,-118.21133,0.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,4,2,102.5,High
367401030,DELTA BILLIE        ,Feeder Container,33.73983,-118.2782,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,3,7,102.5,High
368457180,EL ESCUDO           ,Feeder Container,33.72393,-118.26941,7.6,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.5,High
367422010,VALKYRIE ,Feeder Container,33.73419,-118.27359,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,3,3,102.5,High
367704150,KRISTINA            ,Feeder Container,33.76225,-118.19548,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Everport,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,2,7,102.5,High
367104040,KNOX T              ,Feeder Container,33.70657,-118.248,14.1,True,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.4,High
366998840,MILLENIUM MAVERICK  ,Feeder Container,33.76395,-118.25682,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,3,2,102.5,High
366760650,LEADER              ,Feeder Container,33.71412,-118.25472,8.6,True,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.6,High
367580930,TRIUMPHANT          ,Feeder Container,33.76244,-118.1954,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Everport,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,2,0,102.1,High
368266520,HERO                ,Feeder Container,33.75003,-118.21861,8.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Busan,2250.0,0.9,2.0,0,95.0,1,0,0,4,0,102.1,High
367625810,DELTA AUDREY        ,Feeder Container,33.73987,-118.27804,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.5,High
367748970,BECKY T             ,Feeder Container,33.74229,-118.1964,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Everport,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,2,7,102.5,High
367698890,LBFD FB20           ,Feeder Container,33.77055,-118.20972,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,4,8,102.4,High
368000890,ELIZABETH C         ,Feeder Container,33.74463,-118.22526,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.5,High
367550000,SHANNON             ,Feeder Container,33.74548,-118.22484,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,4,2,102.5,High
368136950,HERCULES            ,Feeder Container,33.74892,-118.20967,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,4,8,102.4,High
367169120,TORONADO            ,Feeder Container,33.73302,-118.18172,9.2,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Everport,Jakarta,2250.0,0.9,2.0,0,95.0,1,0,0,2,2,102.5,High
338256000,BLAIR C   ,Feeder Container,33.77112,-118.21381,0.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,4,6,102.5,High
368088820,MORTY               ,Feeder Container,33.74251,-118.19675,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Everport,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,2,5,102.5,High
366979370,EDITH FOSS          ,Feeder Container,33.77053,-118.21258,0.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,4,8,102.4,High
368159190,LB PILOT POLARIS 3  ,Feeder Container,33.74736,-118.21564,0.2,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,4,6,102.5,High
366926740,TIM QUIGG,Feeder Container,33.76372,-118.25675,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.6,High
367672140,MAURETANIA          ,Feeder Container,33.72355,-118.28043,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,APM Terminals,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,0,1,102.5,High
367396670,Z-THREE             ,Feeder Container,33.76367,-118.25702,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,3,1,102.5,High
368453350,DIVE BOAT II,Feeder Container,33.73634,-118.26947,0.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.6,High
367189890,LOREN C             ,Feeder Container,33.75083,-118.17864,0.3,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Everport,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,2,8,102.4,High
564900000,CSK LONGEVITY       ,Feeder Container,33.70543,-118.13568,0.3,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,China Shipping,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,1,6,102.5,High
367724740,LA ESPADA ,Feeder Container,33.76241,-118.19495,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Everport,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,2,3,102.5,High
367533290,MARIE CHERAMIE,Feeder Container,33.73448,-118.27075,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,3,4,102.6,High
636023379,MSC LORENZA         ,Feeder Container,33.75172,-118.24138,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,3,6,102.5,High
368171390,BROOKS M HAMILTON   ,Feeder Container,33.74271,-118.20604,6.6,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,4,8,102.4,High
368121190,ASSIST SEAL BEACH   ,Feeder Container,33.7157,-118.18582,5.5,True,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Everport,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,2,1,102.5,High
477854200,SILVER MUNA         ,Feeder Container,33.72128,-118.23009,0.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.5,High
367770980,BILL GOBEL          ,Feeder Container,33.73498,-118.23093,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Singapore,2250.0,0.9,2.0,0,95.0,1,0,0,4,7,102.5,High
338921000,CG GEORGE COBB,Feeder Container,33.72807,-118.2703,0.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,3,3,102.5,High
367395280,CLEAN OCEAN         ,Feeder Container,33.73183,-118.26417,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.4,High
368418560,WENDY JO            ,Feeder Container,33.77116,-118.21301,0.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Shenzhen,2250.0,0.9,2.0,0,95.0,1,0,0,4,6,102.5,High
367513170,LASSEN              ,Feeder Container,33.75296,-118.22352,0.1,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.5,High
219031114,CANADIAN BULKER     ,Feeder Container,33.72934,-118.14626,0.2,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,China Shipping,Manila,2250.0,0.9,2.0,0,95.0,1,0,0,1,3,102.5,High
367017440,PIPER INNESS        ,Feeder Container,33.7709,-118.21167,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,4,1,102.5,High
368171260,MADELINE B HAMILTON ,Feeder Container,33.72877,-118.20355,0.3,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.5,High
367044560,PILOT BOAT BANNING  ,Feeder Container,33.76281,-118.26561,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,3,1,102.5,High
367421990,H R MORRIS          ,Feeder Container,33.753,-118.22074,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,4,5,102.5,High
366886630,EXY JOHNSON,Feeder Container,33.73653,-118.27791,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.5,High
367569830,BARBARA J MULHOLLAND,Feeder Container,33.76351,-118.2568,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Tokyo,2250.0,0.9,2.0,0,95.0,1,0,0,3,9,102.4,High
356110000,NEW BOUNDARY        ,Feeder Container,33.70274,-118.20622,0.2,True,True,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,4,4,102.6,High
368024740,LB PILOT BOAT  ORION,Feeder Container,33.74725,-118.21565,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,Yang Ming,Ningbo,2250.0,0.9,2.0,0,95.0,1,0,0,4,4,102.6,High
566318000,APL CHONGQING,Feeder Container,33.73326,-118.25301,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,TraPac,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,3,5,102.5,High
367409000,MERLIN              ,Feeder Container,33.72396,-118.28061,0.0,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,APM Terminals,Shanghai,2250.0,0.9,2.0,0,95.0,1,0,0,0,5,102.5,High
563113400,HARRISBURG          ,Feeder Container,33.68157,-118.13807,0.5,False,False,2026-09-07 18:42:48.847255+00:00,2026-09-07,9,0,37,2026,Feeder Container,China Shipping,Taipei,2250.0,0.9,2.0,0,95.0,1,0,0,1,8,102.4,High
367422010,VALKYRIE ,Feeder Container,33.73416,-118.27357,0.0,False,False,2026-09-08 17:53:25.352756+00:00,2026-09-08,9,1,37,2026,Feeder Container,TraPac,Hong Kong,2250.0,0.9,2.0,0,95.0,1,0,0,3,1,102.4,High
