year,month,terminal,vessel_calls,avg_turnaround,avg_dwell,total_teu,delay_rate,month_name
2024,2,China Shipping,132,90.17954545454546,2.1795454545454547,1310112,0.12121212121212122,Feb
2024,2,Everport,159,89.58490566037736,2.161635220125786,1654831,0.1320754716981132,Feb
2024,2,TraPac,124,90.45645161290322,2.145967741935484,1225766,0.1774193548387097,Feb
2024,2,Yang Ming,120,88.77166666666668,2.14,1125138,0.15833333333333333,Feb
2024,3,APM Terminals,171,91.35263157894737,2.0315789473684207,1646066,0.19298245614035087,Mar
2024,3,China Shipping,189,90.98042328042328,2.044973544973545,1772559,0.13756613756613756,Mar
2024,3,Everport,203,88.54137931034484,2.1295566502463057,1993136,0.13793103448275862,Mar
2024,3,TraPac,181,90.30773480662984,2.0646408839779005,1708752,0.143646408839779,Mar
2024,3,Yang Ming,154,91.04415584415584,2.148051948051948,1531151,0.15584415584415584,Mar
2024,4,APM Terminals,176,91.68409090909091,2.0272727272727273,1646345,0.1590909090909091,Apr
2024,4,China Shipping,183,89.50437158469946,2.1327868852459018,1900914,0.13114754098360656,Apr
2024,4,Everport,167,90.27844311377245,2.1754491017964073,1669557,0.1497005988023952,Apr
2024,4,TraPac,140,88.57928571428572,2.142857142857143,1380443,0.11428571428571428,Apr
2024,4,Yang Ming,193,89.48393782383421,2.118134715025907,1947446,0.17098445595854922,Apr
2024,5,APM Terminals,197,89.79137055837565,2.1385786802030458,1913818,0.14213197969543148,May
2024,5,China Shipping,207,90.30628019323672,2.1980676328502415,2098448,0.12077294685990338,May
2024,5,Everport,162,89.48024691358025,2.120987654320988,1613827,0.13580246913580246,May
2024,5,TraPac,177,91.79604519774011,2.0689265536723163,1695950,0.14124293785310735,May
2024,5,Yang Ming,167,88.35089820359282,2.0850299401197603,1628824,0.15568862275449102,May
2024,6,APM Terminals,172,89.26686046511628,2.175581395348837,1742908,0.12209302325581395,Jun
2024,6,China Shipping,173,90.59826589595376,2.129479768786127,1720123,0.12716763005780346,Jun
2024,6,Everport,175,90.26685714285715,2.077142857142857,1636637,0.13142857142857142,Jun
2024,6,TraPac,187,89.43903743315508,1.9973262032085561,1665803,0.1443850267379679,Jun
2024,6,Yang Ming,169,92.37573964497041,2.1544378698224853,1744846,0.17159763313609466,Jun
2024,7,APM Terminals,180,92.65944444444445,2.1666666666666665,1793839,0.16666666666666666,Jul
2024,7,China Shipping,165,89.13272727272727,2.030909090909091,1539970,0.15757575757575756,Jul
2024,7,Everport,206,90.24854368932039,2.1650485436893203,2048054,0.15048543689320387,Jul
2024,7,TraPac,200,88.8915,2.101,2017584,0.11,Jul
2024,7,Yang Ming,164,89.69268292682926,2.0152439024390243,1515144,0.18292682926829268,Jul
2024,8,APM Terminals,193,116.91036269430052,2.1803108808290155,2011470,0.15025906735751296,Aug
2024,8,China Shipping,201,117.16517412935323,2.071641791044776,1914455,0.17412935323383086,Aug
2024,8,Everport,198,115.24343434343434,2.131818181818182,1944793,0.25252525252525254,Aug
2024,8,TraPac,188,117.13670212765958,2.120212765957447,1880658,0.20212765957446807,Aug
2024,8,Yang Ming,188,116.19840425531915,2.1164893617021274,1873528,0.14893617021276595,Aug
2024,9,APM Terminals,182,117.87802197802198,2.163186813186813,1858377,0.16483516483516483,Sep
2024,9,China Shipping,178,116.31011235955057,2.135955056179775,1791604,0.12921348314606743,Sep
2024,9,Everport,182,115.60000000000001,2.0785714285714287,1755709,0.14285714285714285,Sep
2024,9,TraPac,183,118.14043715846995,2.0972677595628415,1734365,0.18032786885245902,Sep
2024,9,Yang Ming,172,116.61686046511628,2.096511627906977,1659874,0.22093023255813954,Sep
2024,10,APM Terminals,170,118.25529411764707,2.1558823529411764,1687337,0.2235294117647059,Oct
2024,10,China Shipping,181,116.54972375690608,2.1569060773480664,1797662,0.22099447513812154,Oct
2024,10,Everport,201,116.1179104477612,2.165174129353234,2091420,0.15422885572139303,Oct
2024,10,TraPac,204,117.77156862745099,2.172058823529412,2096562,0.19607843137254902,Oct
2024,10,Yang Ming,200,117.37799999999999,2.1105,1958110,0.225,Oct
2024,11,APM Terminals,179,91.19162011173184,2.088826815642458,1677347,0.09497206703910614,Nov
2024,11,China Shipping,165,89.18848484848485,2.169090909090909,1651592,0.12727272727272726,Nov
2024,11,Everport,169,91.43136094674556,2.126627218934911,1738350,0.15976331360946747,Nov
2024,11,TraPac,192,88.96197916666667,2.1125000000000003,1918292,0.17708333333333334,Nov
2024,11,Yang Ming,169,90.43372781065088,2.1905325443786983,1692238,0.1952662721893491,Nov
2024,12,APM Terminals,171,89.51052631578946,2.134502923976608,1642928,0.17543859649122806,Dec
2024,12,China Shipping,148,89.38581081081081,2.1722972972972974,1455422,0.12837837837837837,Dec
2024,12,Everport,159,89.60440251572328,2.1421383647798744,1576912,0.1509433962264151,Dec
2024,12,TraPac,163,89.88957055214723,2.1061349693251534,1594622,0.13496932515337423,Dec
2024,12,Yang Ming,174,90.47183908045977,2.0965517241379312,1732280,0.11494252873563218,Dec
