date,terminal,month,predicted_turnaround,congestion_level,is_peak_season
2025-04-04,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-04,TraPac,4,89.44703728755239,Moderate,0
2025-04-04,APM Terminals,4,97.25950418410594,Moderate,0
2025-04-05,Everport,4,94.96635701558249,Moderate,0
2025-04-05,China Shipping,4,93.52155317775593,Moderate,0
2025-04-05,Yang Ming,4,91.24143138939093,Moderate,0
2025-04-05,TraPac,4,89.46314881144419,Moderate,0
2025-04-05,APM Terminals,4,97.25950418410594,Moderate,0
2025-04-06,Everport,4,95.2067516575164,Moderate,0
2025-04-06,China Shipping,4,93.76194781968985,Moderate,0
2025-04-06,Yang Ming,4,91.45544961430731,Moderate,0
2025-04-06,TraPac,4,89.62667019945748,Moderate,0
2025-04-06,APM Terminals,4,97.49989882603985,Moderate,0
2025-04-07,Everport,4,95.14844243811103,Moderate,0
2025-04-07,China Shipping,4,93.70363860028448,Moderate,0
2025-04-07,Yang Ming,4,91.42351681191947,Moderate,0
2025-04-07,TraPac,4,89.64523423397273,Moderate,0
2025-04-07,APM Terminals,4,97.55926990284127,Moderate,0
2025-04-08,Everport,4,94.9502454916907,Moderate,0
2025-04-08,China Shipping,4,93.50544165386414,Moderate,0
2025-04-08,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-08,TraPac,4,89.44703728755239,Moderate,0
2025-04-08,APM Terminals,4,97.36107295642093,Moderate,0
2025-04-09,Everport,4,94.9502454916907,Moderate,0
2025-04-09,China Shipping,4,93.50544165386414,Moderate,0
2025-04-09,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-09,TraPac,4,89.44703728755239,Moderate,0
2025-04-09,APM Terminals,4,97.36107295642093,Moderate,0
2025-04-10,Everport,4,94.9502454916907,Moderate,0
2025-04-10,China Shipping,4,93.50544165386414,Moderate,0
2025-04-10,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-10,TraPac,4,89.44703728755239,Moderate,0
2025-04-10,APM Terminals,4,97.25950418410594,Moderate,0
2025-04-11,Everport,4,94.9502454916907,Moderate,0
2025-04-11,China Shipping,4,93.50544165386414,Moderate,0
2025-04-11,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-11,TraPac,4,89.44703728755239,Moderate,0
2025-04-11,APM Terminals,4,97.25950418410594,Moderate,0
2025-04-12,Everport,4,94.96635701558249,Moderate,0
2025-04-12,China Shipping,4,93.52155317775593,Moderate,0
2025-04-12,Yang Ming,4,91.24143138939093,Moderate,0
2025-04-12,TraPac,4,89.46314881144419,Moderate,0
2025-04-12,APM Terminals,4,97.25950418410594,Moderate,0
2025-04-13,Everport,4,95.2067516575164,Moderate,0
2025-04-13,China Shipping,4,93.76194781968985,Moderate,0
2025-04-13,Yang Ming,4,91.45544961430731,Moderate,0
2025-04-13,TraPac,4,89.62667019945748,Moderate,0
2025-04-13,APM Terminals,4,97.49989882603985,Moderate,0
2025-04-14,Everport,4,95.14844243811103,Moderate,0
2025-04-14,China Shipping,4,93.70363860028448,Moderate,0
2025-04-14,Yang Ming,4,91.42351681191947,Moderate,0
2025-04-14,TraPac,4,89.64523423397273,Moderate,0
2025-04-14,APM Terminals,4,97.55926990284127,Moderate,0
2025-04-15,Everport,4,94.9502454916907,Moderate,0
2025-04-15,China Shipping,4,93.50544165386414,Moderate,0
2025-04-15,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-15,TraPac,4,89.44703728755239,Moderate,0
2025-04-15,APM Terminals,4,97.36107295642093,Moderate,0
2025-04-16,Everport,4,94.9502454916907,Moderate,0
2025-04-16,China Shipping,4,93.50544165386414,Moderate,0
2025-04-16,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-16,TraPac,4,89.44703728755239,Moderate,0
2025-04-16,APM Terminals,4,97.36107295642093,Moderate,0
2025-04-17,Everport,4,94.9502454916907,Moderate,0
2025-04-17,China Shipping,4,93.50544165386414,Moderate,0
2025-04-17,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-17,TraPac,4,89.44703728755239,Moderate,0
2025-04-17,APM Terminals,4,97.25950418410594,Moderate,0
2025-04-18,Everport,4,94.9502454916907,Moderate,0
2025-04-18,China Shipping,4,93.50544165386414,Moderate,0
2025-04-18,Yang Ming,4,91.22531986549913,Moderate,0
2025-04-18,TraPac,4,89.44703728755239,Moderate,0
2025-04-18,APM Terminals,4,97.25950418410594,Moderate,0
2025-04-19,Everport,4,94.96635701558249,Moderate,0
2025-04-19,China Shipping,4,93.52155317775593,Moderate,0
2025-04-19,Yang Ming,4,91.24143138939093,Moderate,0
2025-04-19,TraPac,4,89.46314881144419,Moderate,0
2025-04-19,APM Terminals,4,97.25950418410594,Moderate,0
2025-04-20,Everport,4,95.2067516575164,Moderate,0
2025-04-20,China Shipping,4,93.76194781968985,Moderate,0
2025-04-20,Yang Ming,4,91.45544961430731,Moderate,0
2025-04-20,TraPac,4,89.62667019945748,Moderate,0
2025-04-20,APM Terminals,4,97.49989882603985,Moderate,0
2025-04-21,Everport,4,95.167111130387,Moderate,0
2025-04-21,China Shipping,4,93.72230729256044,Moderate,0
2025-04-21,Yang Ming,4,91.44218550419544,Moderate,0
2025-04-21,TraPac,4,89.6639029262487,Moderate,0
2025-04-21,APM Terminals,4,97.57793859511723,Moderate,0
2025-04-22,Everport,4,94.96891418396666,Moderate,0
2025-04-22,China Shipping,4,93.5241103461401,Moderate,0
2025-04-22,Yang Ming,4,91.2439885577751,Moderate,0
2025-04-22,TraPac,4,89.46570597982836,Moderate,0
2025-04-22,APM Terminals,4,97.37974164869689,Moderate,0
2025-04-23,Everport,4,94.96891418396666,Moderate,0
2025-04-23,China Shipping,4,93.5241103461401,Moderate,0
2025-04-23,Yang Ming,4,91.2439885577751,Moderate,0
2025-04-23,TraPac,4,89.46570597982836,Moderate,0
2025-04-23,APM Terminals,4,97.37974164869689,Moderate,0
2025-04-24,Everport,4,94.96891418396666,Moderate,0
2025-04-24,China Shipping,4,93.5241103461401,Moderate,0
2025-04-24,Yang Ming,4,91.2439885577751,Moderate,0
2025-04-24,TraPac,4,89.46570597982836,Moderate,0
2025-04-24,APM Terminals,4,97.2781728763819,Moderate,0
2025-04-25,Everport,4,94.96891418396666,Moderate,0
2025-04-25,China Shipping,4,93.5241103461401,Moderate,0
2025-04-25,Yang Ming,4,91.2439885577751,Moderate,0
2025-04-25,TraPac,4,89.46570597982836,Moderate,0
2025-04-25,APM Terminals,4,97.2781728763819,Moderate,0
2025-04-26,Everport,4,94.98502570785845,Moderate,0
2025-04-26,China Shipping,4,93.5402218700319,Moderate,0
2025-04-26,Yang Ming,4,91.26010008166689,Moderate,0
2025-04-26,TraPac,4,89.48181750372015,Moderate,0
2025-04-26,APM Terminals,4,97.2781728763819,Moderate,0
2025-04-27,Everport,4,95.22542034979237,Moderate,0
2025-04-27,China Shipping,4,93.78061651196582,Moderate,0
2025-04-27,Yang Ming,4,91.47411830658328,Moderate,0
2025-04-27,TraPac,4,89.64533889173345,Moderate,0
2025-04-27,APM Terminals,4,97.51856751831582,Moderate,0
2025-04-28,Everport,4,95.167111130387,Moderate,0
2025-04-28,China Shipping,4,93.05966089348772,Moderate,0
2025-04-28,Yang Ming,4,91.44218550419544,Moderate,0
2025-04-28,TraPac,4,89.6639029262487,Moderate,0
2025-04-28,APM Terminals,4,97.57793859511723,Moderate,0
2025-04-29,Everport,4,94.96891418396666,Moderate,0
2025-04-29,China Shipping,4,92.86146394706738,Moderate,0
2025-04-29,Yang Ming,4,91.2439885577751,Moderate,0
2025-04-29,TraPac,4,89.46570597982836,Moderate,0
2025-04-29,APM Terminals,4,97.37974164869689,Moderate,0
2025-04-30,Everport,4,94.96891418396666,Moderate,0
2025-04-30,China Shipping,4,92.86146394706738,Moderate,0
2025-04-30,Yang Ming,4,91.2439885577751,Moderate,0
2025-04-30,TraPac,4,89.46570597982836,Moderate,0
2025-04-30,APM Terminals,4,97.37974164869689,Moderate,0
2025-05-01,Everport,5,94.96891418396666,Moderate,0
2025-05-01,China Shipping,5,92.86146394706738,Moderate,0
2025-05-01,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-01,TraPac,5,89.46570597982836,Moderate,0
2025-05-01,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-02,Everport,5,94.96891418396666,Moderate,0
2025-05-02,China Shipping,5,92.86146394706738,Moderate,0
2025-05-02,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-02,TraPac,5,89.46570597982836,Moderate,0
2025-05-02,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-03,Everport,5,94.98502570785845,Moderate,0
2025-05-03,China Shipping,5,92.87757547095917,Moderate,0
2025-05-03,Yang Ming,5,91.26010008166689,Moderate,0
2025-05-03,TraPac,5,89.48181750372015,Moderate,0
2025-05-03,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-04,Everport,5,95.22542034979237,Moderate,0
2025-05-04,China Shipping,5,93.11797011289309,Moderate,0
2025-05-04,Yang Ming,5,91.47411830658328,Moderate,0
2025-05-04,TraPac,5,89.64533889173345,Moderate,0
2025-05-04,APM Terminals,5,97.51856751831582,Moderate,0
2025-05-05,Everport,5,95.167111130387,Moderate,0
2025-05-05,China Shipping,5,93.05966089348772,Moderate,0
2025-05-05,Yang Ming,5,91.44218550419544,Moderate,0
2025-05-05,TraPac,5,89.6639029262487,Moderate,0
2025-05-05,APM Terminals,5,97.57793859511723,Moderate,0
2025-05-06,Everport,5,94.96891418396666,Moderate,0
2025-05-06,China Shipping,5,92.86146394706738,Moderate,0
2025-05-06,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-06,TraPac,5,89.46570597982836,Moderate,0
2025-05-06,APM Terminals,5,97.37974164869689,Moderate,0
2025-05-07,Everport,5,94.96891418396666,Moderate,0
2025-05-07,China Shipping,5,92.86146394706738,Moderate,0
2025-05-07,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-07,TraPac,5,89.46570597982836,Moderate,0
2025-05-07,APM Terminals,5,97.37974164869689,Moderate,0
2025-05-08,Everport,5,94.96891418396666,Moderate,0
2025-05-08,China Shipping,5,92.86146394706738,Moderate,0
2025-05-08,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-08,TraPac,5,89.46570597982836,Moderate,0
2025-05-08,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-09,Everport,5,94.96891418396666,Moderate,0
2025-05-09,China Shipping,5,92.86146394706738,Moderate,0
2025-05-09,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-09,TraPac,5,89.46570597982836,Moderate,0
2025-05-09,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-10,Everport,5,94.98502570785845,Moderate,0
2025-05-10,China Shipping,5,92.87757547095917,Moderate,0
2025-05-10,Yang Ming,5,91.26010008166689,Moderate,0
2025-05-10,TraPac,5,89.48181750372015,Moderate,0
2025-05-10,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-11,Everport,5,95.22542034979237,Moderate,0
2025-05-11,China Shipping,5,93.11797011289309,Moderate,0
2025-05-11,Yang Ming,5,91.47411830658328,Moderate,0
2025-05-11,TraPac,5,89.64533889173345,Moderate,0
2025-05-11,APM Terminals,5,97.51856751831582,Moderate,0
2025-05-12,Everport,5,95.167111130387,Moderate,0
2025-05-12,China Shipping,5,93.05966089348772,Moderate,0
2025-05-12,Yang Ming,5,91.44218550419544,Moderate,0
2025-05-12,TraPac,5,89.6639029262487,Moderate,0
2025-05-12,APM Terminals,5,97.57793859511723,Moderate,0
2025-05-13,Everport,5,94.96891418396666,Moderate,0
2025-05-13,China Shipping,5,92.86146394706738,Moderate,0
2025-05-13,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-13,TraPac,5,89.46570597982836,Moderate,0
2025-05-13,APM Terminals,5,97.37974164869689,Moderate,0
2025-05-14,Everport,5,94.96891418396666,Moderate,0
2025-05-14,China Shipping,5,92.86146394706738,Moderate,0
2025-05-14,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-14,TraPac,5,89.46570597982836,Moderate,0
2025-05-14,APM Terminals,5,97.37974164869689,Moderate,0
2025-05-15,Everport,5,94.96891418396666,Moderate,0
2025-05-15,China Shipping,5,92.86146394706738,Moderate,0
2025-05-15,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-15,TraPac,5,89.46570597982836,Moderate,0
2025-05-15,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-16,Everport,5,94.96891418396666,Moderate,0
2025-05-16,China Shipping,5,92.86146394706738,Moderate,0
2025-05-16,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-16,TraPac,5,89.46570597982836,Moderate,0
2025-05-16,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-17,Everport,5,94.98502570785845,Moderate,0
2025-05-17,China Shipping,5,92.87757547095917,Moderate,0
2025-05-17,Yang Ming,5,91.26010008166689,Moderate,0
2025-05-17,TraPac,5,89.48181750372015,Moderate,0
2025-05-17,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-18,Everport,5,95.22542034979237,Moderate,0
2025-05-18,China Shipping,5,93.11797011289309,Moderate,0
2025-05-18,Yang Ming,5,91.47411830658328,Moderate,0
2025-05-18,TraPac,5,89.64533889173345,Moderate,0
2025-05-18,APM Terminals,5,97.51856751831582,Moderate,0
2025-05-19,Everport,5,95.167111130387,Moderate,0
2025-05-19,China Shipping,5,93.05966089348772,Moderate,0
2025-05-19,Yang Ming,5,91.44218550419544,Moderate,0
2025-05-19,TraPac,5,89.6639029262487,Moderate,0
2025-05-19,APM Terminals,5,97.57793859511723,Moderate,0
2025-05-20,Everport,5,94.96891418396666,Moderate,0
2025-05-20,China Shipping,5,92.86146394706738,Moderate,0
2025-05-20,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-20,TraPac,5,89.46570597982836,Moderate,0
2025-05-20,APM Terminals,5,97.37974164869689,Moderate,0
2025-05-21,Everport,5,94.96891418396666,Moderate,0
2025-05-21,China Shipping,5,92.86146394706738,Moderate,0
2025-05-21,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-21,TraPac,5,89.46570597982836,Moderate,0
2025-05-21,APM Terminals,5,97.37974164869689,Moderate,0
2025-05-22,Everport,5,94.96891418396666,Moderate,0
2025-05-22,China Shipping,5,92.86146394706738,Moderate,0
2025-05-22,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-22,TraPac,5,89.46570597982836,Moderate,0
2025-05-22,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-23,Everport,5,94.96891418396666,Moderate,0
2025-05-23,China Shipping,5,92.86146394706738,Moderate,0
2025-05-23,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-23,TraPac,5,89.46570597982836,Moderate,0
2025-05-23,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-24,Everport,5,94.98502570785845,Moderate,0
2025-05-24,China Shipping,5,92.87757547095917,Moderate,0
2025-05-24,Yang Ming,5,91.26010008166689,Moderate,0
2025-05-24,TraPac,5,89.48181750372015,Moderate,0
2025-05-24,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-25,Everport,5,95.22542034979237,Moderate,0
2025-05-25,China Shipping,5,93.11797011289309,Moderate,0
2025-05-25,Yang Ming,5,91.47411830658328,Moderate,0
2025-05-25,TraPac,5,89.64533889173345,Moderate,0
2025-05-25,APM Terminals,5,97.51856751831582,Moderate,0
2025-05-26,Everport,5,95.167111130387,Moderate,0
2025-05-26,China Shipping,5,93.44539252569938,Moderate,0
2025-05-26,Yang Ming,5,91.44218550419544,Moderate,0
2025-05-26,TraPac,5,89.6639029262487,Moderate,0
2025-05-26,APM Terminals,5,97.57793859511723,Moderate,0
2025-05-27,Everport,5,94.96891418396666,Moderate,0
2025-05-27,China Shipping,5,93.24719557927904,Moderate,0
2025-05-27,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-27,TraPac,5,89.46570597982836,Moderate,0
2025-05-27,APM Terminals,5,97.37974164869689,Moderate,0
2025-05-28,Everport,5,94.96891418396666,Moderate,0
2025-05-28,China Shipping,5,93.24719557927904,Moderate,0
2025-05-28,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-28,TraPac,5,89.46570597982836,Moderate,0
2025-05-28,APM Terminals,5,97.37974164869689,Moderate,0
2025-05-29,Everport,5,94.96891418396666,Moderate,0
2025-05-29,China Shipping,5,93.24719557927904,Moderate,0
2025-05-29,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-29,TraPac,5,89.46570597982836,Moderate,0
2025-05-29,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-30,Everport,5,94.96891418396666,Moderate,0
2025-05-30,China Shipping,5,93.24719557927904,Moderate,0
2025-05-30,Yang Ming,5,91.2439885577751,Moderate,0
2025-05-30,TraPac,5,89.46570597982836,Moderate,0
2025-05-30,APM Terminals,5,97.2781728763819,Moderate,0
2025-05-31,Everport,5,94.98502570785845,Moderate,0
2025-05-31,China Shipping,5,93.26330710317083,Moderate,0
2025-05-31,Yang Ming,5,91.26010008166689,Moderate,0
2025-05-31,TraPac,5,89.48181750372015,Moderate,0
2025-05-31,APM Terminals,5,97.2781728763819,Moderate,0
2025-06-01,Everport,6,95.22542034979237,Moderate,0
2025-06-01,China Shipping,6,93.50370174510475,Moderate,0
2025-06-01,Yang Ming,6,91.47411830658328,Moderate,0
2025-06-01,TraPac,6,89.64533889173345,Moderate,0
2025-06-01,APM Terminals,6,97.51856751831582,Moderate,0
2025-06-02,Everport,6,95.1853234483456,Moderate,0
2025-06-02,China Shipping,6,93.46360484365798,Moderate,0
2025-06-02,Yang Ming,6,91.46039782215404,Moderate,0
2025-06-02,TraPac,6,89.6821152442073,Moderate,0
2025-06-02,APM Terminals,6,97.59615091307583,Moderate,0
2025-06-03,Everport,6,94.98712650192526,Moderate,0
2025-06-03,China Shipping,6,93.26540789723764,Moderate,0
2025-06-03,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-03,TraPac,6,89.48391829778696,Moderate,0
2025-06-03,APM Terminals,6,97.39795396665549,Moderate,0
2025-06-04,Everport,6,94.98712650192526,Moderate,0
2025-06-04,China Shipping,6,93.26540789723764,Moderate,0
2025-06-04,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-04,TraPac,6,89.48391829778696,Moderate,0
2025-06-04,APM Terminals,6,97.39795396665549,Moderate,0
2025-06-05,Everport,6,94.98712650192526,Moderate,0
2025-06-05,China Shipping,6,93.26540789723764,Moderate,0
2025-06-05,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-05,TraPac,6,89.48391829778696,Moderate,0
2025-06-05,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-06,Everport,6,94.98712650192526,Moderate,0
2025-06-06,China Shipping,6,93.26540789723764,Moderate,0
2025-06-06,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-06,TraPac,6,89.48391829778696,Moderate,0
2025-06-06,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-07,Everport,6,95.00323802581705,Moderate,0
2025-06-07,China Shipping,6,93.28151942112943,Moderate,0
2025-06-07,Yang Ming,6,91.27831239962549,Moderate,0
2025-06-07,TraPac,6,89.50002982167875,Moderate,0
2025-06-07,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-08,Everport,6,95.24363266775097,Moderate,0
2025-06-08,China Shipping,6,93.52191406306335,Moderate,0
2025-06-08,Yang Ming,6,91.49233062454188,Moderate,0
2025-06-08,TraPac,6,89.66355120969205,Moderate,0
2025-06-08,APM Terminals,6,97.53677983627442,Moderate,0
2025-06-09,Everport,6,95.1853234483456,Moderate,0
2025-06-09,China Shipping,6,93.46360484365798,Moderate,0
2025-06-09,Yang Ming,6,91.46039782215404,Moderate,0
2025-06-09,TraPac,6,89.6821152442073,Moderate,0
2025-06-09,APM Terminals,6,97.59615091307583,Moderate,0
2025-06-10,Everport,6,94.98712650192526,Moderate,0
2025-06-10,China Shipping,6,93.26540789723764,Moderate,0
2025-06-10,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-10,TraPac,6,89.48391829778696,Moderate,0
2025-06-10,APM Terminals,6,97.39795396665549,Moderate,0
2025-06-11,Everport,6,94.98712650192526,Moderate,0
2025-06-11,China Shipping,6,93.26540789723764,Moderate,0
2025-06-11,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-11,TraPac,6,89.48391829778696,Moderate,0
2025-06-11,APM Terminals,6,97.39795396665549,Moderate,0
2025-06-12,Everport,6,94.98712650192526,Moderate,0
2025-06-12,China Shipping,6,93.26540789723764,Moderate,0
2025-06-12,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-12,TraPac,6,89.48391829778696,Moderate,0
2025-06-12,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-13,Everport,6,94.98712650192526,Moderate,0
2025-06-13,China Shipping,6,93.26540789723764,Moderate,0
2025-06-13,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-13,TraPac,6,89.48391829778696,Moderate,0
2025-06-13,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-14,Everport,6,95.00323802581705,Moderate,0
2025-06-14,China Shipping,6,93.28151942112943,Moderate,0
2025-06-14,Yang Ming,6,91.27831239962549,Moderate,0
2025-06-14,TraPac,6,89.50002982167875,Moderate,0
2025-06-14,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-15,Everport,6,95.24363266775097,Moderate,0
2025-06-15,China Shipping,6,93.52191406306335,Moderate,0
2025-06-15,Yang Ming,6,91.49233062454188,Moderate,0
2025-06-15,TraPac,6,89.66355120969205,Moderate,0
2025-06-15,APM Terminals,6,97.53677983627442,Moderate,0
2025-06-16,Everport,6,95.1853234483456,Moderate,0
2025-06-16,China Shipping,6,93.46360484365798,Moderate,0
2025-06-16,Yang Ming,6,91.46039782215404,Moderate,0
2025-06-16,TraPac,6,89.6821152442073,Moderate,0
2025-06-16,APM Terminals,6,97.59615091307583,Moderate,0
2025-06-17,Everport,6,94.98712650192526,Moderate,0
2025-06-17,China Shipping,6,93.26540789723764,Moderate,0
2025-06-17,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-17,TraPac,6,89.48391829778696,Moderate,0
2025-06-17,APM Terminals,6,97.39795396665549,Moderate,0
2025-06-18,Everport,6,94.98712650192526,Moderate,0
2025-06-18,China Shipping,6,93.26540789723764,Moderate,0
2025-06-18,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-18,TraPac,6,89.48391829778696,Moderate,0
2025-06-18,APM Terminals,6,97.39795396665549,Moderate,0
2025-06-19,Everport,6,94.98712650192526,Moderate,0
2025-06-19,China Shipping,6,93.26540789723764,Moderate,0
2025-06-19,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-19,TraPac,6,89.48391829778696,Moderate,0
2025-06-19,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-20,Everport,6,94.98712650192526,Moderate,0
2025-06-20,China Shipping,6,93.26540789723764,Moderate,0
2025-06-20,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-20,TraPac,6,89.48391829778696,Moderate,0
2025-06-20,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-21,Everport,6,95.00323802581705,Moderate,0
2025-06-21,China Shipping,6,93.28151942112943,Moderate,0
2025-06-21,Yang Ming,6,91.27831239962549,Moderate,0
2025-06-21,TraPac,6,89.50002982167875,Moderate,0
2025-06-21,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-22,Everport,6,95.24363266775097,Moderate,0
2025-06-22,China Shipping,6,93.52191406306335,Moderate,0
2025-06-22,Yang Ming,6,91.49233062454188,Moderate,0
2025-06-22,TraPac,6,89.66355120969205,Moderate,0
2025-06-22,APM Terminals,6,97.53677983627442,Moderate,0
2025-06-23,Everport,6,95.1853234483456,Moderate,0
2025-06-23,China Shipping,6,93.46360484365798,Moderate,0
2025-06-23,Yang Ming,6,91.46039782215404,Moderate,0
2025-06-23,TraPac,6,89.6821152442073,Moderate,0
2025-06-23,APM Terminals,6,97.59615091307583,Moderate,0
2025-06-24,Everport,6,94.98712650192526,Moderate,0
2025-06-24,China Shipping,6,93.26540789723764,Moderate,0
2025-06-24,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-24,TraPac,6,89.48391829778696,Moderate,0
2025-06-24,APM Terminals,6,97.39795396665549,Moderate,0
2025-06-25,Everport,6,94.98712650192526,Moderate,0
2025-06-25,China Shipping,6,93.26540789723764,Moderate,0
2025-06-25,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-25,TraPac,6,89.48391829778696,Moderate,0
2025-06-25,APM Terminals,6,97.39795396665549,Moderate,0
2025-06-26,Everport,6,94.98712650192526,Moderate,0
2025-06-26,China Shipping,6,93.26540789723764,Moderate,0
2025-06-26,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-26,TraPac,6,89.48391829778696,Moderate,0
2025-06-26,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-27,Everport,6,94.98712650192526,Moderate,0
2025-06-27,China Shipping,6,93.26540789723764,Moderate,0
2025-06-27,Yang Ming,6,91.2622008757337,Moderate,0
2025-06-27,TraPac,6,89.48391829778696,Moderate,0
2025-06-27,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-28,Everport,6,95.00323802581705,Moderate,0
2025-06-28,China Shipping,6,93.28151942112943,Moderate,0
2025-06-28,Yang Ming,6,91.27831239962549,Moderate,0
2025-06-28,TraPac,6,89.50002982167875,Moderate,0
2025-06-28,APM Terminals,6,97.2963851943405,Moderate,0
2025-06-29,Everport,6,95.24363266775097,Moderate,0
2025-06-29,China Shipping,6,93.52191406306335,Moderate,0
2025-06-29,Yang Ming,6,91.49233062454188,Moderate,0
2025-06-29,TraPac,6,89.66355120969205,Moderate,0
2025-06-29,APM Terminals,6,97.53677983627442,Moderate,0
2025-06-30,Everport,6,95.1853234483456,Moderate,0
2025-06-30,China Shipping,6,93.46360484365798,Moderate,0
2025-06-30,Yang Ming,6,91.46039782215404,Moderate,0
2025-06-30,TraPac,6,89.6821152442073,Moderate,0
2025-06-30,APM Terminals,6,97.59615091307583,Moderate,0
2025-07-01,Everport,7,94.98712650192526,Moderate,0
2025-07-01,China Shipping,7,93.26540789723764,Moderate,0
2025-07-01,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-01,TraPac,7,89.48391829778696,Moderate,0
2025-07-01,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-02,Everport,7,94.98712650192526,Moderate,0
2025-07-02,China Shipping,7,93.26540789723764,Moderate,0
2025-07-02,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-02,TraPac,7,89.48391829778696,Moderate,0
2025-07-02,APM Terminals,7,97.39795396665549,Moderate,0
2025-07-03,Everport,7,94.98712650192526,Moderate,0
2025-07-03,China Shipping,7,93.26540789723764,Moderate,0
2025-07-03,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-03,TraPac,7,89.48391829778696,Moderate,0
2025-07-03,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-04,Everport,7,94.98712650192526,Moderate,0
2025-07-04,China Shipping,7,93.26540789723764,Moderate,0
2025-07-04,Yang Ming,7,91.2622008757337,Moderate,0
2025-07-04,TraPac,7,89.48391829778696,Moderate,0
2025-07-04,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-05,Everport,7,95.00323802581705,Moderate,0
2025-07-05,China Shipping,7,93.28151942112943,Moderate,0
2025-07-05,Yang Ming,7,91.27831239962549,Moderate,0
2025-07-05,TraPac,7,89.50002982167875,Moderate,0
2025-07-05,APM Terminals,7,97.2963851943405,Moderate,0
2025-07-06,Everport,7,95.24363266775097,Moderate,0
2025-07-06,China Shipping,7,93.52191406306335,Moderate,0
2025-07-06,Yang Ming,7,91.49233062454188,Moderate,0
2025-07-06,TraPac,7,89.66355120969205,Moderate,0
2025-07-06,APM Terminals,7,97.53677983627442,Moderate,0
2025-07-07,Everport,7,95.1853234483456,Moderate,0
